Year_Month,Index_1,RANK,NAME,PrevBasho,PrevRank,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,JW,JL,Index_2
198807,1,Y1e,Chiyonofuji,14-1,Y2eHD,X,X,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,X,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
198807,2,Y1w,Hokutoumi,11-4,Y1e,X,X,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
198807,3,Y2eHD,Onokuni,11-4,Y1w,L,,X,L,W,W,W,L,W,W,W,W,W,W,W,W,X,W,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
198807,4,O1e,Asahifuji,12-3,O1e,L,,W,X,W,L,W,L,L,W,W,W,W,W,,W,W,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
198807,5,O1w,Konishiki,8-7,O1w,L,,L,L,X,L,X,W,L,W,W,L,W,X,W,L,W,W,W,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
198807,6,O2eHD,Hokutenyu,2-5-8,O2eHD,L,,L,W,W,X,L,W,W,L,W,W,L,L,W,W,,,W,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,6
198807,7,O2wHD,Asashio,1-2-12,O2wHD,L,,L,L,X,W,X,L,L,L,W,L,W,X,W,W,W,,W,X,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
198807,8,S1e,Sakahoko,8-7,S1e,L,,W,W,L,L,W,X,L,L,W,W,X,L,W,,W,W,,,X,X,,,,,,,X,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
198807,9,S1w,Kotogaume,8-7,S1w,L,,L,W,W,L,W,W,X,L,L,L,W,L,,W,,,,,,W,,,,,,,,,,,W,,,,,X,,,,,,,,,,,,,,,,,,,,,,,9
198807,10,K1e,Tochinowaka,9-6,K1e,L,,L,L,L,W,W,W,W,X,W,L,L,W,,,,,W,,,,,,,,X,,,,W,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
198807,11,K1w,Daijuyama,8-7,K1w,L,,L,L,L,L,L,L,W,L,X,,W,,L,L,W,L,,,L,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
198807,12,M1e,Ryogoku,8-7,M5w,L,,L,L,W,L,W,L,W,W,,X,L,,,,,,,W,W,L,,,,L,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
198807,13,M1w,Terao,8-7,M6w,L,,L,L,L,W,L,X,L,W,L,W,X,W,,W,,,L,W,X,X,,,L,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
198807,14,M2e,Mitoizumi,9-6,M8e,L,,L,L,X,W,X,W,W,L,,,L,X,,,,,W,X,,W,,,,,W,,L,,W,,L,,,,W,,,,,,,,,,,,,,,,,,,,,,,,14
198807,15,M2w,Itai,8-7,M7w,L,,L,,L,L,L,L,,,W,,,,X,W,,L,L,,L,,L,L,,L,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
198807,16,M3e,Wakasegawa,9-6,M10w,L,,L,L,W,L,L,,L,,W,,L,,L,X,W,,,W,W,L,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
198807,17,M3w,Hananokuni,8-7,M9e,L,,X,L,L,,L,L,,,L,,,,,L,X,W,X,,W,,W,,,L,W,,L,W,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
198807,18,M4e,Kirinji,6-9,M1e,,,L,,L,,,L,,,W,,,,W,,L,X,L,,L,,L,W,,,L,,L,L,,L,,L,,,X,,,,,,,,,,,,,,,,,,,,,,,,18
198807,19,M4w,Hananoumi,7-8,M3e,,,X,,L,L,L,,,L,,,W,L,W,,X,W,X,L,,,,W,W,W,,,,,L,W,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,19
198807,20,M5e,Nankairyu,6-9,M2w,,,,L,X,,X,,,,,L,L,X,,L,,,W,X,L,,W,W,,,W,,W,W,L,W,L,,,,L,,,,,,,,,,,,,,,,,,,,,,,,20
198807,21,M5w,Sasshunada,8-7,M10e,,,,,,,,X,,,W,L,X,,W,L,L,W,,W,X,X,L,W,L,,,,X,W,L,L,,L,,,,W,,,,,,,,,,,,,,,,,,,,,,,21
198807,22,M6e,Jingaku,6-9,M3w,,,,,,,L,X,L,,,W,X,L,,W,,,,,X,X,L,W,W,,,,X,,L,W,W,L,,W,L,L,,,,,,,,,,,,,,,,,,,,,,,22
198807,23,M6w,Takanofuji,7-8,M5e,X,X,,,,,,,,,,,,,W,,L,W,,L,W,W,X,,W,L,W,,L,W,,X,L,W,,L,L,,,,,,,,,,,,,,,,,,,,,,,,23
198807,24,M7e,Koboyama,8-7,M11e,,,,,,,,,,,,,,,W,L,,L,L,L,L,L,,X,L,,,,,W,L,W,L,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,24
198807,25,M7w,Misugisato,9-6,M13w,,,,,,,,,,,X,,W,,,,,,L,,W,L,L,W,X,W,L,,W,L,L,L,X,L,,W,,L,,,,,,,,,,,,,,,,,,,,,,,25
198807,26,M8e,Enazakura,8-7,M11w,,,,,,,,,,,,W,,,W,,W,,L,,,,W,,L,X,W,,L,W,L,L,,W,X,L,L,W,,,,,,,,,,,,,,,,,,,,,,,26
198807,27,M8w,Tochitsukasa,5-10,M4e,,,,,,,,,,X,,,,L,L,,L,W,,L,,,L,,W,L,X,,L,,L,W,L,W,,W,W,,,,,,,,,,,,,,,,,,,,,,,,27
198807,28,M9e,Kirinishiki,5-9-1,M4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
198807,29,M9w,Kirishima,7-8,M7e,,,,,,,,X,,,,,X,W,,,W,W,,L,X,X,W,,L,W,W,,X,L,L,W,L,,,W,L,W,,,,,,,,,,,,,,,,,,,,,,,29
198807,30,M10e,Ozutsu,7-8,M8w,,,,,,,,,,,,,,,,,L,W,,L,L,,L,L,W,L,,,W,X,,L,W,W,,W,W,W,,,,,,,,,,,,,,,,,,,,,,,30
198807,31,M10w,Akinoshima,10-5,J1e,,,,,,,,W,,L,,,,L,,,,,W,W,W,W,,W,W,W,W,,W,,X,L,,,,W,,L,,,,,,,,,,,,,,,,,,,,,,,31
198807,32,M11e,Fujinoshin,7-8,M9w,X,X,,,,,,,,,,,,,,,W,W,L,L,W,L,X,L,W,W,L,,L,W,W,X,L,,,W,,,,,,,,,,,,,,,,,,,,,,,,,32
198807,33,M11w,Takamisugi,3-12,M2e,,,,,,,,,L,L,X,W,,W,,,,,,W,,L,W,W,X,,W,,W,L,,W,X,W,,,W,L,,,,,,,,,,,,,,,,,,,,,,,33
198807,34,M12e,Tamaryu,8-7,M14e,,,,,,,,,,,,,,,,,,W,,,W,W,L,L,W,L,L,,,L,,,L,X,,L,,L,,,,,,,,,,,,,,,,,,,,,1,2,34
198807,35,M12w,Masurao,2-6-7,M1w,,,,,,,,,,,,,,,,,,,,,,,,L,,X,,,,,,,,,X,L,,,,,,,,,,,,,,,,,,,,,,,,,35
198807,36,M13e,Toryu,10-5,J2w,,,,,,X,,,,,,,,,,,,,,,,L,W,L,L,W,L,,L,L,L,L,,W,W,X,,W,,,,,,,,,,,,,,,,,,,,,1,1,36
198807,37,M13w,Daitetsu,5-10,M6e,,,,,,,,,,,,,,L,,,,X,L,W,,W,W,,,W,L,,W,L,,,L,,,,X,L,,,,,,,,,,,,,,,,,,,,,3,1,37
198807,38,M14e,Kotoinazuma,9-6,J1w,,,,,,,,,X,,,,,,,,,,,,L,W,,,W,L,,,L,L,W,,W,W,,L,W,X,,,,,,,,,,,,,,,,,,,,,2,2,38
198809,1,Y1e,Chiyonofuji,15-0,Y1e,X,W,X,W,W,W,W,W,W,W,W,W,X,W,W,,W,W,W,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
198809,2,Y1w,Onokuni,12-3,Y2eHD,L,X,,L,W,W,L,W,W,L,L,X,,L,L,,W,W,W,,W,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
198809,3,Y2eHD,Hokutoumi,0-0-15,Y1w,X,,X,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
198809,4,O1e,Asahifuji,11-4,O1e,L,W,,X,W,W,W,W,W,L,W,W,,L,W,W,W,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
198809,5,O1w,Hokutenyu,9-6,O2eHD,L,L,,L,X,W,L,L,W,W,L,W,,L,W,W,W,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
198809,6,O2eHD,Konishiki,8-7,O1w,L,L,,L,L,X,X,L,L,L,X,W,L,L,,W,L,L,W,,X,,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
198809,7,O2wHD,Asashio,8-7,O2wHD,L,W,,L,W,X,X,L,W,L,X,L,W,W,W,,W,W,L,,X,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
198809,8,S1e,Sakahoko,8-7,S1e,L,L,,L,W,W,W,X,W,L,L,L,W,W,X,W,,W,X,,,X,,W,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
198809,9,S1w,Kotogaume,8-7,S1w,L,L,,L,L,W,L,L,X,W,L,W,W,W,,,,W,W,,,,,W,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,9
198809,10,K1e,Tochinowaka,9-6,K1e,L,W,,W,L,W,W,W,L,X,L,W,W,L,L,,,L,L,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,10
198809,11,K1w,Mitoizumi,8-7,M2e,L,W,,L,W,X,X,W,W,W,X,W,,W,L,,,W,W,,X,,,W,L,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
198809,12,M1e,Hananoumi,8-7,M4w,L,X,,L,L,L,W,W,L,L,L,X,W,L,,,,,,,L,W,,L,,,,W,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
198809,13,M1w,Takanofuji,8-7,M6w,X,,X,,,W,L,L,L,L,,L,X,,,L,L,L,,L,,L,X,,,,L,L,,L,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,13
198809,14,M2e,Akinoshima,11-4,M10w,L,W,,W,W,W,L,L,L,W,L,W,,X,L,,,,,,,W,,,,,,,,,,W,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,14
198809,15,M2w,Kirishima,9-6,M9w,L,W,,L,L,,L,X,,W,W,,,W,X,,,,X,,W,X,,L,X,L,,,L,,L,L,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,15
198809,16,M3e,Takamisugi,10-5,M11w,,,,L,L,L,,L,,,,,W,,,X,W,L,,W,,W,L,X,,,L,L,,,W,L,,,X,,,L,,,,,,,,,,,,,,,,,,,,,,,16
198809,17,M3w,Enazakura,8-7,M8e,L,L,,L,L,W,L,,,,,,W,,,L,X,,L,,,L,L,,,L,L,L,,,W,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,17
198809,18,M4e,Ryogoku,6-9,M1e,L,L,,,,W,L,L,L,W,L,,W,,,W,,X,,,W,,,,,W,W,,,,,,W,,W,,,,,,,,,,,,,,,,,,,,,,,,,,18
198809,19,M4w,Terao,6-9,M1w,L,L,,L,,L,W,X,L,W,L,,,,X,,W,,X,W,W,X,,W,X,,W,,,,L,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,19
198809,20,M5e,Ozutsu,8-7,M10e,,,,,,,,,,,,,W,,,L,,,L,X,L,L,W,,L,L,L,W,,W,L,W,,,L,,,L,,,,,,,,,,,,,,,,,,,,,,,20
198809,21,M5w,Nankairyu,7-8,M5e,,L,,,,X,X,,,,X,W,,,L,,,L,L,W,X,,,,W,L,W,,L,W,,L,,L,W,,,,,,,,,,,,,,,,,,,,,,,,,,21
198809,22,M6e,Sasshunada,7-8,M5w,,,,,,,,X,,,,L,W,L,X,L,W,,X,W,,X,W,,X,L,L,L,W,W,L,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
198809,23,M6w,Fujinoshin,8-7,M11e,X,,X,,,,,,,,,,X,,,W,W,,,L,,L,X,L,L,W,L,W,,L,L,L,,L,,,L,W,,,,,,,,,,,,,,,,,,,,,,,23
198809,24,M7e,Daijuyama,3-12,K1w,,,,,,,,L,L,,L,W,,,W,X,,,L,,,,W,X,L,,,,W,W,,W,W,W,X,,W,W,,,,,,,,,,,,,,,,,,,,,,,24
198809,25,M7w,Jingaku,7-8,M6e,,,,,,,,X,,,W,,,,X,,,,X,W,L,X,W,W,X,L,,W,L,W,L,L,L,L,W,W,,,,,,,,,,,,,,,,,,,,,,,,,25
198809,26,M8e,Wakasegawa,6-9,M3e,,,,,,,,,,,,,,,W,,W,L,,W,W,W,L,,W,X,W,,,W,,L,L,L,L,,,L,,,,,,,,,,,,,,,,,,,,,,,26
198809,27,M8w,Daitetsu,8-7,M13w,,,,,,,,,,,,,W,,,W,W,L,L,W,L,W,W,,,L,X,L,,L,L,,L,,L,X,,,,,,,,,,,,,,,,,,,,,,,,,27
198809,28,M9e,Kirinishiki,0-0-15,M9e,,,,,,,,,,,,L,W,,,W,W,,,L,,W,L,,L,,W,X,L,L,X,W,,W,L,,L,,,,,,,,,,,,,,,,,,,,,,,,28
198809,29,M9w,Hananokuni,5-10,M3w,,X,,,L,W,L,,,,W,X,,,W,,,,,,W,L,,L,W,,,W,X,W,,,W,W,W,,,W,,,,,,,,,,,,,,,,,,,,,,,29
198809,30,M10e,Kotoinazuma,8-7,M14e,,,,,,,,,X,,,,W,,,,,,,L,L,L,W,L,L,L,W,W,L,X,W,W,,X,,,W,W,,,,,,,,,,,,,,,,,,,,,,,30
198809,31,M10w,Tagaryu,10-5,J3e,,,,,,,,,,,,,,,W,L,L,,W,W,,W,W,,W,,W,X,,L,X,L,L,L,L,,,W,,,,,,,,,,,,,,,,,,,,,,,31
198809,32,M11e,Itai,3-12,M2w,,,,,,,,,,,,,,L,W,W,,,,L,W,W,W,L,W,W,,L,,L,W,X,W,,L,,,,,,,,,,,,,,,,,,,,,,,,,,32
198809,33,M11w,Koboyama,6-9,M7e,,,,,,,,,,,,,,,,,,L,,,,W,,L,W,W,W,,L,,W,L,X,,L,,L,W,,,,,,,,,,,,,,,,,,,,,2,1,33
198809,34,M12e,Kotofuji,9-6,J1e,,,,,,,,,X,,,,,W,W,,,,W,,W,,W,L,W,W,,L,L,X,W,,,X,L,,W,W,,,,,,,,,,,,,,,,,,,,,1,,34
198809,35,M12w,Misugisato,6-9,M7w,,,,,,,,,,,,,,,,X,,L,,W,L,,,X,L,W,W,W,L,,W,W,W,W,X,,,L,,,,,,,,,,,,,,,,,,,,,1,1,35
198809,36,M13e,Kirinji,3-12,M4e,,,,,,,,,,,,,,,,,,,,,,,,,L,,X,,,,,,,,,X,L,,,,,,,,,,,,,,,,,,,,,,,,36
198809,37,M13w,Tochitsukasa,6-9,M8w,,,,,,,,,,X,,,,,,,,,,,,,W,L,,,,W,,L,,,W,L,,W,X,,,,,,,,,,,,,,,,,,,,,,,1,37
198809,38,M14e,Kinoarashi,9-6,J2w,,,,,,,,,,,,,L,,,W,X,,,W,,,L,L,,W,,,L,L,L,,L,L,W,,,X,,,,,,,,,,,,,,,,,,,,,1,2,38
198811,1,Y1e,Chiyonofuji,15-0,Y1e,X,L,X,W,W,W,W,W,W,,W,W,,W,W,W,W,W,W,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,1
198811,2,Y1w,Onokuni,8-7,Y1w,W,X,,L,W,W,L,W,L,W,W,W,,W,X,W,L,W,W,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
198811,3,Y2eHD,Hokutoumi,0-0-15,Y2eHD,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,3
198811,4,O1e,Asahifuji,12-3,O1e,L,W,,X,W,W,W,W,W,,L,L,,,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
198811,5,O1w,Asashio,9-6,O2wHD,L,L,,L,X,L,X,L,L,X,L,W,,L,L,W,W,W,L,L,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
198811,6,O2eHD,Hokutenyu,8-7,O1w,L,L,,L,W,X,W,L,W,W,W,W,,,W,L,W,W,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
198811,7,O2wHD,Konishiki,3-12,O2eHD,L,W,,L,X,L,X,W,W,X,L,W,,W,W,W,L,,W,W,,W,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
198811,8,S1e,Sakahoko,9-6,S1e,L,L,,L,W,W,L,X,W,,W,W,,W,L,X,W,W,W,L,,X,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
198811,9,S1w,Kotogaume,8-7,S1w,L,W,,L,W,L,L,L,X,,L,L,,L,L,L,W,X,W,W,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
198811,10,K1e,Mitoizumi,10-5,K1w,,L,,,X,L,X,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
198811,11,K1w,Akinoshima,8-7,M2e,L,L,,W,W,L,W,L,W,,X,L,,L,W,L,W,,,W,,,L,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,11
198811,12,M1e,Ryogoku,9-6,M4e,L,L,,W,L,L,L,L,W,,W,X,,L,,,,,,W,W,W,W,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
198811,13,M1w,Tochinowaka,7-8,K1e,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
198811,14,M2e,Daijuyama,10-5,M7e,L,L,,,W,,L,L,W,,W,W,,X,L,,,,,,,W,L,X,,X,,,W,W,,,,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,14
198811,15,M2w,Hananokuni,11-4,M9w,L,X,,L,W,L,L,W,W,,L,,,W,X,L,,W,W,X,,L,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
198811,16,M3e,Jingaku,8-7,M7w,L,L,,L,L,W,L,X,W,,W,,,,W,X,L,L,,,,X,X,L,,,L,,X,,,L,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,16
198811,17,M3w,Wakasegawa,8-7,M8e,L,W,,L,L,L,W,L,L,,L,,,,,W,X,,W,,,L,,,,L,W,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
198811,18,M4e,Kotofuji,11-4,M12e,L,L,,L,L,L,,L,X,,,,,,L,W,,X,,,X,,,,L,,W,,,L,W,,L,,,W,L,,,,,,,,,,,,,,,,,,,,,,,,18
198811,19,M4w,Itai,9-6,M11e,L,L,,L,W,,L,L,L,,,,,,L,,L,,X,,L,,,,L,,W,,,,L,L,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
198811,20,M5e,Hananoumi,5-10,M1e,,X,,L,W,L,L,W,L,,L,L,,,X,,,,,X,,,,,,L,,,,L,W,W,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,20
198811,21,M5w,Kotoinazuma,8-7,M10e,,,,,,,,,X,,,L,,,,,,X,W,,X,L,L,,L,W,W,,L,W,L,W,L,L,L,L,,,,,,,,,,,,,,,,,,,,,,,,,21
198811,22,M6e,Terao,7-8,M4w,,,,,,,L,X,,,,L,,L,W,X,W,,,,W,X,X,L,,,,,X,W,W,L,,L,L,W,W,W,,,,,,,,,,,,,,,,,,,,,,,22
198811,23,M6w,Kirishima,5-10,M2w,,,,,,,,X,,,W,L,,W,W,X,,,,,W,X,X,W,,W,,,X,L,L,W,,L,W,L,W,W,,,,,,,,,,,,,,,,,,,,,,,23
198811,24,M7e,Misugisato,9-6,M12w,,,,,,,,,,,,W,,X,W,W,,,,,,W,L,X,L,X,,,W,L,L,W,,L,W,W,W,L,,,,,,,,,,,,,,,,,,,,,,,24
198811,25,M7w,Tagaryu,8-7,M10w,,,,,,,,,,,,,,,,,,W,W,,W,,,W,X,L,W,,L,L,L,X,L,L,W,L,W,W,,,,,,,,,,,,,,,,,,,,,,,25
198811,26,M8e,Takamisugi,5-10,M3e,,,,,,,,,,,,,,X,,,W,,,W,L,,L,X,W,X,,,W,L,W,L,W,L,L,L,W,W,,,,,,,,,,,,,,,,,,,,,,,26
198811,27,M8w,Koboyama,8-7,M11w,,,,,,,,,,,,,,,,W,L,L,L,,L,,,,L,,X,,L,,L,W,W,L,,L,W,L,,,,,,,,,,,,,,,,,,,,,1,,27
198811,28,M9e,Nankairyu,6-8-1,M5w,,,,,X,,X,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
198811,29,M9w,Sasshunada,6-9,M6e,,,,,,,,X,,,,,,L,,X,W,,,,W,X,X,L,W,L,W,,X,W,L,W,,W,L,W,L,L,,,,,,,,,,,,,,,,,,,,,,,29
198811,30,M10e,Ozutsu,5-10,M5e,,,,,,,,,,,,,,L,,,,W,,W,L,L,W,W,W,W,,,L,X,W,,L,W,L,L,,,,,,,,,,,,,,,,,,,,,,,,,30
198811,31,M10w,Fujinoshin,5-10,M6w,X,,X,,,,,,,,,,,,,,,L,W,L,W,L,W,W,W,L,W,,W,L,X,L,W,W,X,,,,,,,,,,,,,,,,,,,,,,,,,,31
198811,32,M11e,Kirinishiki,7-8,M9e,,,,,,,,,,,,,,,,W,,,W,L,L,W,L,L,X,W,L,,L,,W,X,L,,W,,L,W,,,,,,,,,,,,,,,,,,,,,,,32
198811,33,M11w,Daitetsu,6-9,M8w,,,,,,,,,,,,,,,,,,W,L,L,W,,,,W,L,L,,,W,L,W,X,L,L,X,L,,,,,,,,,,,,,,,,,,,,,,,2,33
198811,34,M12e,Enazakura,3-12,M3w,,,,,,,,,,,,,,L,,,,,,L,W,W,W,W,W,W,W,,L,L,L,,W,X,L,,L,X,,,,,,,,,,,,,,,,,,,,,,,34
198811,35,M12w,Takanofuji,2-13,M1w,X,,X,,,,,,,,,,,L,,,,,,L,W,W,L,L,L,W,,,W,W,X,L,W,W,X,W,,W,,,,,,,,,,,,,,,,,,,,,,,35
198811,36,M13e,Hoo,10-5,J2w,,,,,,,,,,,,,,,,,,L,,,W,L,W,L,W,W,W,,L,W,,,X,,L,X,W,W,,,,,,,,,,,,,,,,,,,,,,2,36
198811,37,M13w,Takanohama,11-4,J5e,,,,,,,,,,,X,,,,,,,W,,,,L,L,L,L,L,L,,W,,,W,W,W,,L,X,L,,,,,,,,,,,,,,,,,,,,,2,,37
198811,38,M14e,Saganobori,8-7,J1e,,,,,,,,,,,,,,,,L,,,,,,L,L,W,L,L,W,,W,,,L,,X,L,L,W,X,,,,,,,,,,,,,,,,,,,,,1,2,38
198901,1,Y1e,Chiyonofuji,14-1,Y1e,X,W,X,L,L,W,W,W,W,W,W,L,L,W,,W,W,X,,W,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
198901,2,Y1w,Onokuni,11-4,Y1w,L,X,L,W,W,W,W,L,W,W,W,W,W,W,,L,W,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
198901,3,Y2eHD,Hokutoumi,0-0-15,Y2eHD,X,W,X,L,W,,W,W,W,W,W,W,W,W,W,W,W,X,,W,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
198901,4,O1e,Asahifuji,12-3,O1e,W,L,W,X,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,4
198901,5,O1w,Hokutenyu,10-5,O2eHD,W,L,L,L,X,W,W,W,W,W,W,W,W,L,W,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
198901,6,O2eHD,Konishiki,10-5,O2wHD,L,L,,L,L,X,X,,L,W,L,L,L,W,,L,W,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
198901,7,O2wHD,Asashio,4-11,O1w,L,L,L,L,L,X,X,W,W,W,W,L,L,W,W,W,W,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
198901,8,S1e,Sakahoko,9-6,S1e,L,W,L,L,L,,L,X,W,X,W,W,X,L,,W,W,,X,W,,,W,X,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
198901,9,S1w,Daijuyama,9-6,M2e,L,L,L,L,L,W,L,L,X,W,X,,L,L,W,L,X,W,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
198901,10,K1e,Kirishima,10-5,M6w,L,L,L,L,L,L,L,X,L,X,L,L,X,,W,L,L,L,X,,,,,X,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
198901,11,K1w,Misugisato,9-6,M7e,L,L,L,L,L,W,L,L,X,W,X,L,L,,W,,X,L,L,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
198901,12,M1e,Akinoshima,7-8,K1w,W,L,L,L,L,W,W,L,,W,W,X,L,W,,L,,,W,,L,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,12
198901,13,M1w,Terao,8-7,M6e,W,L,L,L,L,W,W,X,W,X,W,W,X,W,,W,,L,X,L,,,L,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
198901,14,M2e,Ryogoku,7-8,M1e,L,L,L,L,W,L,L,W,W,,,L,L,X,,,,W,,,L,W,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
198901,15,M2w,Tagaryu,8-7,M7w,,,L,L,L,,L,,L,L,L,,,,X,,,L,L,,,,,,,W,,L,,L,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
198901,16,M3e,Kotogaume,5-10,S1w,L,W,L,L,W,W,L,L,W,W,,W,L,,,X,,,,,,W,,,L,,,,X,X,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
198901,17,M3w,Takamisugi,8-7,M8e,L,L,L,,,L,L,L,X,W,X,,,,,,X,,W,,,L,,,L,W,,W,,L,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
198901,18,M4e,Fujinoshin,9-6,M10w,X,,X,,,,,,L,W,W,,W,L,W,,,X,L,,,X,,,,L,,L,W,L,,L,,L,L,,,W,,,,,,,,,,,,,,,,,,,,,,,18
198901,19,M4w,Sasshunada,8-7,M9w,,,,,,,,X,,X,W,L,X,,W,,L,W,X,L,,,,X,L,L,,L,L,,L,L,,W,L,,L,,,,,,,,,,,,,,,,,,,,,,,,19
198901,20,M5e,Hananokuni,6-9,M2w,L,X,L,,,,,L,,,,,W,,,,,,W,X,,L,X,L,L,,,,W,L,W,W,,W,,W,,W,,,,,,,,,,,,,,,,,,,,,,,20
